Year,Wind Speed (m/s),Machine Efficiency,Power Loss,Maintenance Loss,Total Loss,Machine Lifespan (yrs),Net Output (MW),District,Hub Height (m),Rotor Swept Area (m²),Loss Factor,Maintenance Schedule
2024,5.68,0.942,0.06,0.026,0.086,20,12.22,Periyakulam,90,452,0.147,Quarterly
2024,11.72,0.932,0.104,0.03,0.134,20,23.64,Periyakulam,90,452,0.147,Quarterly
2024,5.23,0.875,0.099,0.025,0.123,20,10.04,Periyakulam,90,452,0.147,Quarterly
2024,10.82,0.857,0.056,0.03,0.086,20,21.2,Periyakulam,90,452,0.147,Quarterly
2024,7.97,0.881,0.06,0.024,0.083,20,16.09,Periyakulam,90,452,0.147,Quarterly
2024,8.4,0.869,0.071,0.027,0.099,20,16.46,Periyakulam,90,452,0.147,Quarterly
2024,4.21,0.881,0.111,0.025,0.136,20,8.02,Periyakulam,90,452,0.147,Quarterly
2024,11.68,0.854,0.093,0.011,0.104,20,22.35,Periyakulam,90,452,0.147,Quarterly
2024,6.45,0.947,0.098,0.014,0.112,20,13.56,Periyakulam,90,452,0.147,Quarterly
2025,5.59,0.879,0.086,0.029,0.115,22,10.87,Periyakulam,90,452,0.147,Quarterly
2025,8.15,0.932,0.104,0.017,0.121,22,16.67,Periyakulam,90,452,0.147,Quarterly
2025,9.75,0.863,0.053,0.018,0.071,22,19.56,Periyakulam,90,452,0.147,Quarterly
2025,8.64,0.862,0.083,0.027,0.11,22,16.57,Periyakulam,90,452,0.147,Quarterly
2025,11.32,0.907,0.054,0.026,0.08,22,23.62,Periyakulam,90,452,0.147,Quarterly
2025,7.55,0.854,0.098,0.02,0.118,22,14.21,Periyakulam,90,452,0.147,Quarterly
2025,6.24,0.877,0.084,0.014,0.099,22,12.32,Periyakulam,90,452,0.147,Quarterly
2025,10.53,0.924,0.101,0.029,0.13,22,21.17,Periyakulam,90,452,0.147,Quarterly
2025,6.81,0.87,0.101,0.03,0.13,22,12.9,Periyakulam,90,452,0.147,Quarterly
2025,4.11,0.949,0.116,0.025,0.142,22,8.37,Periyakulam,90,452,0.147,Quarterly
2025,4.04,0.927,0.065,0.019,0.084,22,8.57,Periyakulam,90,452,0.147,Quarterly
2025,6.82,0.853,0.051,0.018,0.069,22,13.53,Periyakulam,90,452,0.147,Quarterly
2025,10.72,0.891,0.118,0.025,0.143,22,20.46,Periyakulam,90,452,0.147,Quarterly
2025,10.19,0.94,0.096,0.015,0.111,22,21.3,Periyakulam,90,452,0.147,Quarterly
2025,7.23,0.931,0.084,0.023,0.106,22,15.04,Periyakulam,90,452,0.147,Quarterly
2025,7.63,0.873,0.055,0.023,0.078,22,15.35,Periyakulam,90,452,0.147,Quarterly
2025,6.75,0.923,0.088,0.018,0.105,22,13.94,Periyakulam,90,452,0.147,Quarterly
2025,11.09,0.937,0.097,0.019,0.116,22,22.95,Periyakulam,90,452,0.147,Quarterly
2025,9.44,0.886,0.1,0.017,0.118,22,18.44,Periyakulam,90,452,0.147,Quarterly
2025,10.36,0.879,0.091,0.029,0.12,22,20.03,Periyakulam,90,452,0.147,Quarterly
2025,11.55,0.859,0.108,0.019,0.127,22,21.65,Periyakulam,90,452,0.147,Quarterly
2025,5.58,0.881,0.082,0.022,0.104,22,11,Periyakulam,90,452,0.147,Quarterly
2025,5.49,0.876,0.117,0.013,0.13,22,10.45,Periyakulam,90,452,0.147,Quarterly
2025,6.34,0.949,0.074,0.022,0.095,22,13.61,Periyakulam,90,452,0.147,Quarterly
2025,4.76,0.885,0.067,0.027,0.094,22,9.54,Periyakulam,90,452,0.147,Quarterly
2025,10.96,0.877,0.063,0.026,0.089,22,21.91,Periyakulam,90,452,0.147,Quarterly
2025,10.59,0.885,0.087,0.022,0.11,22,20.86,Periyakulam,90,452,0.147,Quarterly
2025,8.93,0.861,0.112,0.025,0.137,22,16.57,Periyakulam,90,452,0.147,Quarterly
2025,10.98,0.903,0.054,0.024,0.077,22,22.88,Periyakulam,90,452,0.147,Quarterly
2025,11.5,0.91,0.113,0.01,0.124,22,22.92,Periyakulam,90,452,0.147,Quarterly
2025,7.33,0.923,0.068,0.015,0.083,22,15.49,Periyakulam,90,452,0.147,Quarterly
2025,9.25,0.907,0.061,0.015,0.077,22,19.35,Periyakulam,90,452,0.147,Quarterly
2025,5.61,0.88,0.084,0.015,0.099,22,11.13,Periyakulam,90,452,0.147,Quarterly
2025,10.63,0.864,0.061,0.029,0.09,22,20.89,Periyakulam,90,452,0.147,Quarterly
2025,6.67,0.877,0.101,0.027,0.128,22,12.75,Periyakulam,90,452,0.147,Quarterly
2025,8.35,0.927,0.084,0.03,0.114,22,17.14,Periyakulam,90,452,0.147,Quarterly
2025,10.22,0.885,0.053,0.016,0.069,22,21.07,Periyakulam,90,452,0.147,Quarterly
2025,5.76,0.924,0.095,0.023,0.119,22,11.73,Periyakulam,90,452,0.147,Quarterly
2025,4.68,0.927,0.109,0.015,0.123,22,9.52,Periyakulam,90,452,0.147,Quarterly
2025,6.8,0.947,0.119,0.01,0.129,22,14.01,Periyakulam,90,452,0.147,Quarterly
2025,11.11,0.873,0.062,0.016,0.079,22,22.34,Periyakulam,90,452,0.147,Quarterly
2025,11.64,0.885,0.099,0.012,0.111,22,22.9,Periyakulam,90,452,0.147,Quarterly
2025,6.41,0.896,0.113,0.011,0.124,22,12.58,Periyakulam,90,452,0.147,Quarterly
2025,8.93,0.925,0.115,0.016,0.132,22,17.92,Periyakulam,90,452,0.147,Quarterly
2025,10.36,0.889,0.09,0.018,0.108,22,20.54,Periyakulam,90,452,0.147,Quarterly
2025,5.99,0.853,0.064,0.019,0.083,22,11.72,Periyakulam,90,452,0.147,Quarterly
2025,10.42,0.925,0.057,0.011,0.067,22,22.49,Periyakulam,90,452,0.147,Quarterly
2025,6.25,0.937,0.057,0.02,0.077,22,13.51,Periyakulam,90,452,0.147,Quarterly
2025,4.76,0.853,0.099,0.021,0.12,22,8.92,Periyakulam,90,452,0.147,Quarterly
2025,6.74,0.942,0.106,0.02,0.126,22,13.86,Periyakulam,90,452,0.147,Quarterly
2025,8.96,0.851,0.069,0.026,0.095,22,17.25,Periyakulam,90,452,0.147,Quarterly
2025,10.34,0.904,0.069,0.02,0.089,22,21.3,Periyakulam,90,452,0.147,Quarterly
2023,10.2,0.862,0.11,0.018,0.128,23,19.16,Pudukottai,110,962,0.106,Quarterly
2023,9.1,0.904,0.114,0.025,0.139,23,17.71,Pudukottai,110,962,0.106,Quarterly
2023,6.06,0.863,0.054,0.016,0.071,23,12.15,Pudukottai,110,962,0.106,Quarterly
2023,7.82,0.945,0.109,0.023,0.132,23,16.04,Pudukottai,110,962,0.106,Quarterly
2023,5.3,0.871,0.082,0.012,0.094,23,10.46,Pudukottai,110,962,0.106,Quarterly
2023,4.21,0.897,0.074,0.021,0.095,23,8.55,Pudukottai,110,962,0.106,Quarterly
2023,8,0.879,0.054,0.021,0.075,23,16.26,Pudukottai,110,962,0.106,Quarterly
2023,8.91,0.937,0.075,0.018,0.093,23,18.91,Pudukottai,110,962,0.106,Quarterly
2023,8.52,0.905,0.108,0.026,0.134,23,16.69,Pudukottai,110,962,0.106,Quarterly
2023,8.79,0.864,0.056,0.012,0.068,23,17.69,Pudukottai,110,962,0.106,Quarterly
2023,5.57,0.935,0.09,0.019,0.109,23,11.6,Pudukottai,110,962,0.106,Quarterly
2023,10.74,0.944,0.116,0.019,0.135,23,21.92,Pudukottai,110,962,0.106,Quarterly
2023,7.79,0.922,0.102,0.019,0.121,23,15.79,Pudukottai,110,962,0.106,Quarterly
2023,5.2,0.933,0.069,0.017,0.086,23,11.08,Pudukottai,110,962,0.106,Quarterly
2023,8.18,0.923,0.113,0.012,0.125,23,16.52,Pudukottai,110,962,0.106,Quarterly
2023,4.13,0.91,0.068,0.018,0.086,23,8.6,Pudukottai,110,962,0.106,Quarterly
2023,6.09,0.919,0.068,0.02,0.088,23,12.77,Pudukottai,110,962,0.106,Quarterly
2023,9.01,0.871,0.116,0.01,0.127,23,17.13,Pudukottai,110,962,0.106,Quarterly
2023,10.99,0.872,0.063,0.019,0.082,23,22,Pudukottai,110,962,0.106,Quarterly
2023,8.92,0.921,0.087,0.023,0.109,23,18.3,Pudukottai,110,962,0.106,Quarterly
2023,4.74,0.892,0.078,0.015,0.093,23,9.59,Pudukottai,110,962,0.106,Quarterly
2023,8.52,0.924,0.075,0.016,0.091,23,17.9,Pudukottai,110,962,0.106,Quarterly
2023,10.98,0.939,0.089,0.023,0.112,23,22.87,Pudukottai,110,962,0.106,Quarterly
2023,4.56,0.927,0.079,0.012,0.091,23,9.61,Pudukottai,110,962,0.106,Quarterly
2023,7.17,0.922,0.059,0.026,0.085,23,15.12,Pudukottai,110,962,0.106,Quarterly
2023,6.63,0.85,0.075,0.028,0.103,23,12.64,Pudukottai,110,962,0.106,Quarterly
2023,7.97,0.938,0.111,0.027,0.138,23,16.1,Pudukottai,110,962,0.106,Quarterly
2023,9.11,0.89,0.068,0.023,0.091,23,18.41,Pudukottai,110,962,0.106,Quarterly
2023,4.08,0.892,0.118,0.024,0.142,23,7.8,Pudukottai,110,962,0.106,Quarterly
2023,7.24,0.913,0.062,0.011,0.073,23,15.3,Pudukottai,110,962,0.106,Quarterly
2023,7.47,0.916,0.089,0.013,0.103,23,15.35,Pudukottai,110,962,0.106,Quarterly
2023,4.63,0.917,0.06,0.02,0.08,23,9.77,Pudukottai,110,962,0.106,Quarterly
2023,11.19,0.921,0.079,0.02,0.099,23,23.21,Pudukottai,110,962,0.106,Quarterly
2023,4.85,0.92,0.118,0.022,0.14,23,9.59,Pudukottai,110,962,0.106,Quarterly
2023,5.94,0.851,0.102,0.02,0.122,23,11.09,Pudukottai,110,962,0.106,Quarterly
2023,5.32,0.927,0.087,0.021,0.109,23,10.97,Pudukottai,110,962,0.106,Quarterly
2023,10.42,0.938,0.117,0.024,0.14,23,21.02,Pudukottai,110,962,0.106,Quarterly
2023,8.2,0.885,0.05,0.021,0.071,23,16.85,Pudukottai,110,962,0.106,Quarterly
2023,7.43,0.938,0.119,0.02,0.138,23,15.02,Pudukottai,110,962,0.106,Quarterly
2023,7.63,0.891,0.101,0.018,0.119,23,14.99,Pudukottai,110,962,0.106,Quarterly
2023,9.15,0.894,0.066,0.011,0.077,23,18.88,Pudukottai,110,962,0.106,Quarterly
2023,11.55,0.912,0.12,0.023,0.142,23,22.61,Pudukottai,110,962,0.106,Quarterly
2023,9.41,0.891,0.117,0.023,0.14,23,18.01,Pudukottai,110,962,0.106,Quarterly
2023,11.54,0.904,0.074,0.03,0.104,23,23.37,Pudukottai,110,962,0.106,Quarterly
2023,4.17,0.871,0.116,0.025,0.14,23,7.81,Pudukottai,110,962,0.106,Quarterly
2023,10.76,0.854,0.099,0.02,0.119,23,20.24,Pudukottai,110,962,0.106,Quarterly
2023,4.81,0.928,0.115,0.03,0.144,23,9.56,Pudukottai,110,962,0.106,Quarterly
2023,4.82,0.894,0.087,0.014,0.101,23,9.69,Pudukottai,110,962,0.106,Quarterly
2023,4.42,0.923,0.095,0.022,0.116,23,9.02,Pudukottai,110,962,0.106,Quarterly
2023,11.13,0.865,0.068,0.01,0.078,23,22.2,Pudukottai,110,962,0.106,Quarterly
2023,7.08,0.944,0.081,0.025,0.106,23,14.94,Pudukottai,110,962,0.106,Quarterly
2023,11.9,0.887,0.108,0.022,0.13,23,22.96,Pudukottai,110,962,0.106,Quarterly
2024,7.32,0.921,0.083,0.016,0.099,24,15.18,Pudukottai,110,962,0.106,Quarterly
2024,10.58,0.882,0.08,0.027,0.108,24,20.82,Pudukottai,110,962,0.106,Quarterly
2024,5.57,0.884,0.056,0.029,0.085,24,11.25,Pudukottai,110,962,0.106,Quarterly
2024,8.18,0.87,0.099,0.017,0.117,24,15.7,Pudukottai,110,962,0.106,Quarterly
2024,4.45,0.918,0.052,0.014,0.066,24,9.53,Pudukottai,110,962,0.106,Quarterly
2024,11.52,0.899,0.108,0.024,0.131,24,22.5,Pudukottai,110,962,0.106,Quarterly
2024,10.92,0.873,0.108,0.02,0.128,24,20.78,Pudukottai,110,962,0.106,Quarterly
2024,8.79,0.912,0.051,0.027,0.078,24,18.47,Pudukottai,110,962,0.106,Quarterly
2024,10.17,0.909,0.077,0.016,0.093,24,20.97,Pudukottai,110,962,0.106,Quarterly
2024,4.87,0.898,0.076,0.017,0.094,24,9.91,Pudukottai,110,962,0.106,Quarterly
2024,7.35,0.868,0.078,0.026,0.103,24,14.3,Pudukottai,110,962,0.106,Quarterly
2024,11.48,0.923,0.105,0.015,0.12,24,23.31,Pudukottai,110,962,0.106,Quarterly
2024,11.23,0.875,0.089,0.021,0.11,24,21.86,Pudukottai,110,962,0.106,Quarterly
2024,5.84,0.871,0.069,0.03,0.099,24,11.46,Pudukottai,110,962,0.106,Quarterly
2024,5.83,0.875,0.072,0.016,0.088,24,11.63,Pudukottai,110,962,0.106,Quarterly
2024,11.29,0.899,0.12,0.013,0.132,24,22.04,Pudukottai,110,962,0.106,Quarterly
2024,11.42,0.919,0.083,0.017,0.1,24,23.62,Pudukottai,110,962,0.106,Quarterly
2024,8.97,0.946,0.051,0.024,0.075,24,19.62,Pudukottai,110,962,0.106,Quarterly
2024,4.04,0.858,0.067,0.014,0.081,24,7.97,Pudukottai,110,962,0.106,Quarterly
2024,9.15,0.886,0.108,0.02,0.128,24,17.67,Pudukottai,110,962,0.106,Quarterly
2024,8.05,0.935,0.08,0.01,0.09,24,17.13,Pudukottai,110,962,0.106,Quarterly
2024,5.12,0.935,0.075,0.028,0.103,24,10.74,Pudukottai,110,962,0.106,Quarterly
2024,9.74,0.936,0.086,0.016,0.102,24,20.48,Pudukottai,110,962,0.106,Quarterly
2024,6.05,0.89,0.11,0.015,0.125,24,11.79,Pudukottai,110,962,0.106,Quarterly
2024,6.71,0.872,0.082,0.011,0.094,24,13.25,Pudukottai,110,962,0.106,Quarterly
2024,10.07,0.911,0.08,0.021,0.101,24,20.6,Pudukottai,110,962,0.106,Quarterly
2024,11.5,0.865,0.063,0.029,0.092,24,22.57,Pudukottai,110,962,0.106,Quarterly
2024,4.18,0.912,0.077,0.024,0.1,24,8.57,Pudukottai,110,962,0.106,Quarterly
2024,7.23,0.866,0.078,0.01,0.088,24,14.28,Pudukottai,110,962,0.106,Quarterly
2024,7.17,0.908,0.071,0.016,0.087,24,14.85,Pudukottai,110,962,0.106,Quarterly
2024,10.38,0.936,0.063,0.013,0.076,24,22.43,Pudukottai,110,962,0.106,Quarterly
2024,6.68,0.853,0.105,0.014,0.119,24,12.54,Pudukottai,110,962,0.106,Quarterly
2024,11.24,0.9,0.117,0.022,0.139,24,21.76,Pudukottai,110,962,0.106,Quarterly
2024,8.33,0.932,0.083,0.01,0.093,24,17.61,Pudukottai,110,962,0.106,Quarterly
2024,4.27,0.88,0.115,0.023,0.137,24,8.11,Pudukottai,110,962,0.106,Quarterly
2024,8.26,0.938,0.118,0.023,0.141,24,16.65,Pudukottai,110,962,0.106,Quarterly
2024,7.2,0.904,0.056,0.015,0.071,24,15.12,Pudukottai,110,962,0.106,Quarterly
2024,5.53,0.941,0.112,0.014,0.127,24,11.36,Pudukottai,110,962,0.106,Quarterly
2024,7.41,0.931,0.118,0.018,0.136,24,14.89,Pudukottai,110,962,0.106,Quarterly
2024,9.92,0.937,0.08,0.025,0.105,24,20.81,Pudukottai,110,962,0.106,Quarterly
2024,11.24,0.914,0.093,0.013,0.106,24,22.95,Pudukottai,110,962,0.106,Quarterly
2024,9.36,0.868,0.051,0.018,0.068,24,18.92,Pudukottai,110,962,0.106,Quarterly
2024,6.62,0.878,0.096,0.011,0.107,24,12.98,Pudukottai,110,962,0.106,Quarterly
2024,10.36,0.904,0.085,0.028,0.113,24,20.77,Pudukottai,110,962,0.106,Quarterly
2024,9.4,0.863,0.087,0.024,0.112,24,17.99,Pudukottai,110,962,0.106,Quarterly
2024,4.09,0.912,0.087,0.029,0.116,24,8.24,Pudukottai,110,962,0.106,Quarterly
2024,11.42,0.879,0.094,0.022,0.115,24,22.2,Pudukottai,110,962,0.106,Quarterly
2024,6.93,0.892,0.095,0.022,0.116,24,13.65,Pudukottai,110,962,0.106,Quarterly
2024,8.16,0.867,0.08,0.019,0.099,24,15.92,Pudukottai,110,962,0.106,Quarterly
2024,4.51,0.904,0.084,0.022,0.107,24,9.1,Pudukottai,110,962,0.106,Quarterly
2024,9.91,0.895,0.055,0.016,0.072,24,20.56,Pudukottai,110,962,0.106,Quarterly
2024,8.84,0.879,0.095,0.03,0.124,24,17.02,Pudukottai,110,962,0.106,Quarterly
2025,8.44,0.92,0.112,0.024,0.136,17,16.77,Pudukottai,110,962,0.106,Quarterly
2025,5.55,0.905,0.072,0.02,0.093,17,11.4,Pudukottai,110,962,0.106,Quarterly
2025,4.68,0.94,0.102,0.022,0.125,17,9.64,Pudukottai,110,962,0.106,Quarterly
2025,11.87,0.898,0.05,0.01,0.061,17,25.02,Pudukottai,110,962,0.106,Quarterly
2025,6.97,0.94,0.115,0.019,0.134,17,14.18,Pudukottai,110,962,0.106,Quarterly
2025,9,0.888,0.077,0.013,0.09,17,18.17,Pudukottai,110,962,0.106,Quarterly
2025,5.49,0.912,0.088,0.02,0.108,17,11.17,Pudukottai,110,962,0.106,Quarterly
2025,9.23,0.927,0.087,0.011,0.097,17,19.3,Pudukottai,110,962,0.106,Quarterly
2025,11.26,0.902,0.085,0.018,0.103,17,22.79,Pudukottai,110,962,0.106,Quarterly
2025,5.91,0.912,0.055,0.02,0.075,17,12.46,Pudukottai,110,962,0.106,Quarterly
2025,8.36,0.925,0.083,0.025,0.108,17,17.23,Pudukottai,110,962,0.106,Quarterly
2025,10.9,0.868,0.082,0.01,0.093,17,21.44,Pudukottai,110,962,0.106,Quarterly
2025,4.55,0.866,0.098,0.025,0.122,17,8.65,Pudukottai,110,962,0.106,Quarterly
2025,6.55,0.879,0.071,0.03,0.101,17,12.93,Pudukottai,110,962,0.106,Quarterly
2025,7.86,0.949,0.075,0.014,0.089,17,16.99,Pudukottai,110,962,0.106,Quarterly
2025,11.3,0.876,0.115,0.014,0.129,17,21.54,Pudukottai,110,962,0.106,Quarterly
2025,9.31,0.855,0.081,0.025,0.105,17,17.81,Pudukottai,110,962,0.106,Quarterly
2025,7.55,0.934,0.076,0.022,0.097,17,15.93,Pudukottai,110,962,0.106,Quarterly
2025,6.37,0.945,0.051,0.018,0.07,17,13.99,Pudukottai,110,962,0.106,Quarterly
2025,11.86,0.87,0.117,0.023,0.139,17,22.2,Pudukottai,110,962,0.106,Quarterly
2025,8.43,0.915,0.089,0.018,0.107,17,17.23,Pudukottai,110,962,0.106,Quarterly
2025,7.74,0.937,0.092,0.019,0.112,17,16.1,Pudukottai,110,962,0.106,Quarterly
2025,9.45,0.923,0.09,0.016,0.106,17,19.5,Pudukottai,110,962,0.106,Quarterly
2025,8.64,0.941,0.076,0.029,0.104,17,18.2,Pudukottai,110,962,0.106,Quarterly
2025,8.65,0.851,0.065,0.022,0.087,17,16.8,Pudukottai,110,962,0.106,Quarterly
2025,4.07,0.92,0.119,0.01,0.129,17,8.15,Pudukottai,110,962,0.106,Quarterly
2025,9.54,0.95,0.088,0.029,0.117,17,20,Pudukottai,110,962,0.106,Quarterly
2025,4.46,0.872,0.111,0.026,0.137,17,8.39,Pudukottai,110,962,0.106,Quarterly
2025,11.18,0.933,0.059,0.03,0.089,17,23.76,Pudukottai,110,962,0.106,Quarterly
2025,9.25,0.868,0.074,0.011,0.085,17,18.36,Pudukottai,110,962,0.106,Quarterly
2025,7.38,0.919,0.068,0.025,0.093,17,15.37,Pudukottai,110,962,0.106,Quarterly
2025,5.88,0.925,0.05,0.021,0.071,17,12.64,Pudukottai,110,962,0.106,Quarterly
2025,4.06,0.878,0.097,0.027,0.124,17,7.8,Pudukottai,110,962,0.106,Quarterly
2025,7.36,0.923,0.111,0.019,0.13,17,14.78,Pudukottai,110,962,0.106,Quarterly
2025,7.88,0.948,0.111,0.016,0.127,17,16.31,Pudukottai,110,962,0.106,Quarterly
2025,4.77,0.9,0.114,0.021,0.135,17,9.3,Pudukottai,110,962,0.106,Quarterly
2025,8.55,0.854,0.071,0.019,0.089,17,16.62,Pudukottai,110,962,0.106,Quarterly
2025,10.9,0.87,0.084,0.026,0.11,17,21.11,Pudukottai,110,962,0.106,Quarterly
2025,6.01,0.878,0.057,0.021,0.078,17,12.15,Pudukottai,110,962,0.106,Quarterly
2025,5.85,0.893,0.086,0.016,0.102,17,11.72,Pudukottai,110,962,0.106,Quarterly
2025,8.69,0.851,0.102,0.029,0.131,17,16.07,Pudukottai,110,962,0.106,Quarterly
2025,10.22,0.869,0.06,0.02,0.08,17,20.44,Pudukottai,110,962,0.106,Quarterly
2025,5.2,0.903,0.055,0.021,0.076,17,10.85,Pudukottai,110,962,0.106,Quarterly
2025,4.99,0.851,0.075,0.014,0.089,17,9.68,Pudukottai,110,962,0.106,Quarterly
2025,6.47,0.865,0.094,0.023,0.117,17,12.35,Pudukottai,110,962,0.106,Quarterly
2025,9.93,0.944,0.103,0.021,0.124,17,20.54,Pudukottai,110,962,0.106,Quarterly
2025,8.72,0.931,0.115,0.03,0.144,17,17.36,Pudukottai,110,962,0.106,Quarterly
2025,8.27,0.894,0.08,0.025,0.106,17,16.53,Pudukottai,110,962,0.106,Quarterly
2025,6.67,0.915,0.078,0.016,0.094,17,13.82,Pudukottai,110,962,0.106,Quarterly
2025,11.69,0.925,0.11,0.011,0.121,17,23.77,Pudukottai,110,962,0.106,Quarterly
2025,9.48,0.932,0.097,0.021,0.118,17,19.49,Pudukottai,110,962,0.106,Quarterly
2025,10.84,0.912,0.093,0.024,0.117,17,21.81,Pudukottai,110,962,0.106,Quarterly
2023,5.52,0.883,0.082,0.013,0.095,19,11.02,Ramanathapuram,80,962,0.117,Quarterly
2023,5.58,0.903,0.085,0.021,0.106,19,11.27,Ramanathapuram,80,962,0.117,Quarterly
2023,8.37,0.893,0.094,0.013,0.106,19,16.71,Ramanathapuram,80,962,0.117,Quarterly
2023,11.98,0.906,0.081,0.016,0.097,19,24.51,Ramanathapuram,80,962,0.117,Quarterly
2023,7.32,0.887,0.054,0.011,0.066,19,15.16,Ramanathapuram,80,962,0.117,Quarterly
2023,11.09,0.948,0.115,0.021,0.136,19,22.72,Ramanathapuram,80,962,0.117,Quarterly
2023,5.03,0.943,0.111,0.021,0.133,19,10.28,Ramanathapuram,80,962,0.117,Quarterly
2023,5.32,0.919,0.074,0.028,0.102,19,10.97,Ramanathapuram,80,962,0.117,Quarterly
2023,7.36,0.946,0.068,0.015,0.083,19,15.96,Ramanathapuram,80,962,0.117,Quarterly
2023,7.15,0.89,0.109,0.025,0.134,19,13.78,Ramanathapuram,80,962,0.117,Quarterly
2023,5.24,0.929,0.103,0.023,0.127,19,10.63,Ramanathapuram,80,962,0.117,Quarterly
2023,11.05,0.853,0.115,0.021,0.137,19,20.34,Ramanathapuram,80,962,0.117,Quarterly
2023,11.68,0.86,0.101,0.027,0.128,19,21.89,Ramanathapuram,80,962,0.117,Quarterly
2023,9.01,0.913,0.098,0.024,0.122,19,18.05,Ramanathapuram,80,962,0.117,Quarterly
2023,11.69,0.937,0.106,0.02,0.126,19,23.92,Ramanathapuram,80,962,0.117,Quarterly
2023,8.58,0.865,0.079,0.027,0.106,19,16.58,Ramanathapuram,80,962,0.117,Quarterly
2023,10.06,0.92,0.104,0.022,0.126,19,20.24,Ramanathapuram,80,962,0.117,Quarterly
2023,10.13,0.85,0.098,0.013,0.111,19,19.15,Ramanathapuram,80,962,0.117,Quarterly
2023,9.08,0.856,0.09,0.026,0.115,19,17.21,Ramanathapuram,80,962,0.117,Quarterly
2023,6.55,0.925,0.119,0.014,0.133,19,13.12,Ramanathapuram,80,962,0.117,Quarterly
2023,10.8,0.85,0.063,0.011,0.074,19,21.25,Ramanathapuram,80,962,0.117,Quarterly
2023,11.26,0.907,0.089,0.016,0.106,19,22.81,Ramanathapuram,80,962,0.117,Quarterly
2023,10.15,0.887,0.07,0.011,0.081,19,20.7,Ramanathapuram,80,962,0.117,Quarterly
2023,9.64,0.873,0.096,0.014,0.111,19,18.7,Ramanathapuram,80,962,0.117,Quarterly
2023,11.67,0.889,0.108,0.023,0.13,19,22.57,Ramanathapuram,80,962,0.117,Quarterly
2023,8.43,0.907,0.06,0.03,0.089,19,17.42,Ramanathapuram,80,962,0.117,Quarterly
2023,6.45,0.936,0.093,0.013,0.106,19,13.5,Ramanathapuram,80,962,0.117,Quarterly
2023,9.08,0.856,0.072,0.019,0.091,19,17.67,Ramanathapuram,80,962,0.117,Quarterly
2023,5.93,0.871,0.088,0.028,0.116,19,11.42,Ramanathapuram,80,962,0.117,Quarterly
2023,4.28,0.861,0.053,0.015,0.068,19,8.58,Ramanathapuram,80,962,0.117,Quarterly
2023,11.32,0.912,0.111,0.015,0.126,19,22.54,Ramanathapuram,80,962,0.117,Quarterly
2023,8.1,0.947,0.078,0.028,0.106,19,17.15,Ramanathapuram,80,962,0.117,Quarterly
2023,4.64,0.94,0.081,0.018,0.099,19,9.82,Ramanathapuram,80,962,0.117,Quarterly
2023,8.59,0.908,0.116,0.023,0.14,19,16.77,Ramanathapuram,80,962,0.117,Quarterly
2023,9.89,0.905,0.063,0.021,0.084,19,20.48,Ramanathapuram,80,962,0.117,Quarterly
2023,6.42,0.867,0.092,0.02,0.111,19,12.37,Ramanathapuram,80,962,0.117,Quarterly
2023,7.67,0.939,0.076,0.025,0.101,19,16.18,Ramanathapuram,80,962,0.117,Quarterly
2023,11.78,0.931,0.08,0.014,0.094,19,24.85,Ramanathapuram,80,962,0.117,Quarterly
2023,9.53,0.895,0.059,0.022,0.081,19,19.59,Ramanathapuram,80,962,0.117,Quarterly
2023,6.02,0.865,0.079,0.024,0.103,19,11.69,Ramanathapuram,80,962,0.117,Quarterly
2023,7.07,0.914,0.053,0.017,0.07,19,15.02,Ramanathapuram,80,962,0.117,Quarterly
2023,4.98,0.872,0.11,0.019,0.129,19,9.45,Ramanathapuram,80,962,0.117,Quarterly
2023,8.67,0.913,0.058,0.021,0.079,19,18.22,Ramanathapuram,80,962,0.117,Quarterly
2023,7.29,0.872,0.099,0.029,0.128,19,13.85,Ramanathapuram,80,962,0.117,Quarterly
2023,7.29,0.949,0.092,0.022,0.114,19,15.32,Ramanathapuram,80,962,0.117,Quarterly
2023,7.96,0.868,0.1,0.016,0.116,19,15.28,Ramanathapuram,80,962,0.117,Quarterly
2023,7.41,0.862,0.059,0.016,0.074,19,14.79,Ramanathapuram,80,962,0.117,Quarterly
2023,6.41,0.926,0.078,0.025,0.103,19,13.31,Ramanathapuram,80,962,0.117,Quarterly
2023,7.11,0.932,0.071,0.014,0.086,19,15.14,Ramanathapuram,80,962,0.117,Quarterly
2023,10.28,0.897,0.07,0.017,0.086,19,21.07,Ramanathapuram,80,962,0.117,Quarterly
2023,11,0.887,0.059,0.026,0.084,19,22.36,Ramanathapuram,80,962,0.117,Quarterly
2023,8.91,0.94,0.068,0.028,0.096,19,18.92,Ramanathapuram,80,962,0.117,Quarterly
2024,10.09,0.88,0.113,0.028,0.14,22,19.08,Ramanathapuram,80,962,0.117,Quarterly
2024,11.98,0.918,0.077,0.014,0.091,22,24.99,Ramanathapuram,80,962,0.117,Quarterly
2024,8.8,0.883,0.112,0.014,0.126,22,16.97,Ramanathapuram,80,962,0.117,Quarterly
2024,11.61,0.897,0.119,0.014,0.133,22,22.56,Ramanathapuram,80,962,0.117,Quarterly
2024,6.61,0.889,0.11,0.024,0.134,22,12.72,Ramanathapuram,80,962,0.117,Quarterly
2024,10.8,0.851,0.088,0.015,0.104,22,20.59,Ramanathapuram,80,962,0.117,Quarterly
